ID_RSSD_SUCCESSOR,TRNSFM_CD,DT_TRANS
1133594,Charter Discontinued (Merger or Purchase & Assumption),3
1128675,Charter Discontinued (Merger or Purchase & Assumption),3
1133615,Charter Discontinued (Merger or Purchase & Assumption),3
151443,Charter Discontinued (Merger or Purchase & Assumption),3
148797,Charter Discontinued (Merger or Purchase & Assumption),3
148498,Charter Discontinued (Merger or Purchase & Assumption),3
918093,Charter Discontinued (Merger or Purchase & Assumption),3
922344,Charter Discontinued (Merger or Purchase & Assumption),3
1131639,Charter Discontinued (Merger or Purchase & Assumption),3
1131406,Charter Discontinued (Merger or Purchase & Assumption),3
145844,Charter Discontinued (Merger or Purchase & Assumption),3
1131787,Charter Discontinued (Merger or Purchase & Assumption),3
1131871,Charter Discontinued (Merger or Purchase & Assumption),3
922559,Charter Discontinued (Merger or Purchase & Assumption),3
3644759,Charter Discontinued (Merger or Purchase & Assumption),3
1132243,Charter Discontinued (Merger or Purchase & Assumption),3
1132953,Charter Discontinued (Merger or Purchase & Assumption),3
147231,"Failure, Government Assistance Provided",3
3627293,Charter Discontinued (Merger or Purchase & Assumption),3
1130584,Charter Discontinued (Merger or Purchase & Assumption),3
921655,Charter Discontinued (Merger or Purchase & Assumption),3
148096,Charter Discontinued (Merger or Purchase & Assumption),3
143493,Charter Discontinued (Merger or Purchase & Assumption),3
921178,Charter Discontinued (Merger or Purchase & Assumption),3
918374,Charter Discontinued (Merger or Purchase & Assumption),3
917975,"Failure, Government Assistance Provided",3
931038,Charter Discontinued (Merger or Purchase & Assumption),3
1135806,Charter Discontinued (Merger or Purchase & Assumption),3
1135413,Charter Discontinued (Merger or Purchase & Assumption),3
157481,Charter Discontinued (Merger or Purchase & Assumption),3
138695,Charter Discontinued (Merger or Purchase & Assumption),3
1135776,Charter Discontinued (Merger or Purchase & Assumption),3
138284,Charter Discontinued (Merger or Purchase & Assumption),3
157605,Charter Discontinued (Merger or Purchase & Assumption),3
913100,Charter Discontinued (Merger or Purchase & Assumption),3
912840,Charter Discontinued (Merger or Purchase & Assumption),3
914648,Charter Discontinued (Merger or Purchase & Assumption),3
912792,Charter Discontinued (Merger or Purchase & Assumption),3
1126671,Charter Discontinued (Merger or Purchase & Assumption),3
930376,Charter Discontinued (Merger or Purchase & Assumption),3
3729562,Charter Discontinued (Merger or Purchase & Assumption),3
3734445,Charter Discontinued (Merger or Purchase & Assumption),3
1136009,Charter Discontinued (Merger or Purchase & Assumption),3
136477,"Failure, Government Assistance Provided",3
138958,Charter Discontinued (Merger or Purchase & Assumption),3
3596193,Charter Discontinued (Merger or Purchase & Assumption),3
3690402,Charter Discontinued (Merger or Purchase & Assumption),3
3714296,Charter Discontinued (Merger or Purchase & Assumption),3
928421,Charter Discontinued (Merger or Purchase & Assumption),3
140018,Charter Discontinued (Merger or Purchase & Assumption),3
152459,Charter Discontinued (Merger or Purchase & Assumption),3
139955,Charter Discontinued (Merger or Purchase & Assumption),3
1134322,Charter Discontinued (Merger or Purchase & Assumption),3
1134630,Charter Discontinued (Merger or Purchase & Assumption),3
915775,Charter Discontinued (Merger or Purchase & Assumption),3
3601079,Charter Discontinued (Merger or Purchase & Assumption),3
929839,Charter Discontinued (Merger or Purchase & Assumption),3
915757,Charter Discontinued (Merger or Purchase & Assumption),3
154378,Charter Discontinued (Merger or Purchase & Assumption),3
154837,Charter Discontinued (Merger or Purchase & Assumption),3
154873,Charter Discontinued (Merger or Purchase & Assumption),3
929651,Charter Discontinued (Merger or Purchase & Assumption),3
914796,Charter Discontinued (Merger or Purchase & Assumption),3
155384,Charter Discontinued (Merger or Purchase & Assumption),3
940348,Charter Discontinued (Merger or Purchase & Assumption),3
124876,Charter Discontinued (Merger or Purchase & Assumption),3
940580,Charter Discontinued (Merger or Purchase & Assumption),3
195867,Charter Discontinued (Merger or Purchase & Assumption),3
877284,Charter Discontinued (Merger or Purchase & Assumption),3
107075,Charter Discontinued (Merger or Purchase & Assumption),3
1164730,Charter Discontinued (Merger or Purchase & Assumption),3
953759,Charter Discontinued (Merger or Purchase & Assumption),3
195595,Charter Discontinued (Merger or Purchase & Assumption),3
106377,Charter Discontinued (Merger or Purchase & Assumption),3
195791,Charter Discontinued (Merger or Purchase & Assumption),3
195960,"Failure, Government Assistance Provided",3
194392,Charter Discontinued (Merger or Purchase & Assumption),3
105950,Charter Discontinued (Merger or Purchase & Assumption),3
1167393,Charter Discontinued (Merger or Purchase & Assumption),3
105473,Charter Discontinued (Merger or Purchase & Assumption),3
196882,Charter Discontinued (Merger or Purchase & Assumption),3
197030,Charter Discontinued (Merger or Purchase & Assumption),3
875936,Charter Discontinued (Merger or Purchase & Assumption),3
875918,Charter Discontinued (Merger or Purchase & Assumption),3
3353172,Charter Discontinued (Merger or Purchase & Assumption),3
3353882,Charter Discontinued (Merger or Purchase & Assumption),3
955593,Charter Discontinued (Merger or Purchase & Assumption),3
3927555,Charter Discontinued (Merger or Purchase & Assumption),3
3375923,Charter Discontinued (Merger or Purchase & Assumption),3
880583,Charter Discontinued (Merger or Purchase & Assumption),3
951447,Charter Discontinued (Merger or Purchase & Assumption),3
879886,Charter Discontinued (Merger or Purchase & Assumption),3
1159996,Charter Discontinued (Merger or Purchase & Assumption),3
109574,Charter Discontinued (Merger or Purchase & Assumption),3
879457,Charter Discontinued (Merger or Purchase & Assumption),3
951447,"Failure, Government Assistance Provided",3
877556,Charter Discontinued (Merger or Purchase & Assumption),3
109387,Charter Discontinued (Merger or Purchase & Assumption),3
951737,Charter Discontinued (Merger or Purchase & Assumption),3
193180,Charter Discontinued (Merger or Purchase & Assumption),3
878674,Charter Discontinued (Merger or Purchase & Assumption),3
878272,Charter Discontinued (Merger or Purchase & Assumption),3
1162017,Charter Discontinued (Merger or Purchase & Assumption),3
952677,Charter Discontinued (Merger or Purchase & Assumption),3
3325759,Charter Discontinued (Merger or Purchase & Assumption),3
1170405,Charter Discontinued (Merger or Purchase & Assumption),3
950842,Charter Discontinued (Merger or Purchase & Assumption),3
202493,Charter Discontinued (Merger or Purchase & Assumption),3
102379,Charter Discontinued (Merger or Purchase & Assumption),3
3309629,Charter Discontinued (Merger or Purchase & Assumption),3
872476,Charter Discontinued (Merger or Purchase & Assumption),3
101738,Charter Discontinued (Merger or Purchase & Assumption),3
101680,Charter Discontinued (Merger or Purchase & Assumption),3
872421,Charter Discontinued (Merger or Purchase & Assumption),3
202484,Charter Discontinued (Merger or Purchase & Assumption),3
202701,Charter Discontinued (Merger or Purchase & Assumption),3
1113587,Charter Discontinued (Merger or Purchase & Assumption),3
202877,Charter Discontinued (Merger or Purchase & Assumption),3
1174533,Charter Discontinued (Merger or Purchase & Assumption),3
1175361,Charter Discontinued (Merger or Purchase & Assumption),3
203986,Charter Discontinued (Merger or Purchase & Assumption),3
204004,"Failure, Government Assistance Provided",3
1111976,Charter Discontinued (Merger or Purchase & Assumption),3
101037,"Failure, Government Assistance Provided",3
872711,Charter Discontinued (Merger or Purchase & Assumption),3
103255,Charter Discontinued (Merger or Purchase & Assumption),3
3937152,Charter Discontinued (Merger or Purchase & Assumption),3
200088,Charter Discontinued (Merger or Purchase & Assumption),3
198859,Charter Discontinued (Merger or Purchase & Assumption),3
3321470,Charter Discontinued (Merger or Purchase & Assumption),3
198970,Charter Discontinued (Merger or Purchase & Assumption),3
104092,Charter Discontinued (Merger or Purchase & Assumption),3
199463,Charter Discontinued (Merger or Purchase & Assumption),3
874256,"Failure, Government Assistance Provided",3
3317932,Charter Discontinued (Merger or Purchase & Assumption),3
200378,Charter Discontinued (Merger or Purchase & Assumption),3
103303,"Failure, Government Assistance Provided",3
103974,Charter Discontinued (Merger or Purchase & Assumption),3
103899,Charter Discontinued (Merger or Purchase & Assumption),3
200499,Charter Discontinued (Merger or Purchase & Assumption),3
200592,Charter Discontinued (Merger or Purchase & Assumption),3
874041,Charter Discontinued (Merger or Purchase & Assumption),3
873138,"Failure, Government Assistance Provided",3
201076,Charter Discontinued (Merger or Purchase & Assumption),3
1116805,Charter Discontinued (Merger or Purchase & Assumption),3
881450,Charter Discontinued (Merger or Purchase & Assumption),3
897273,"Failure, Government Assistance Provided",3
890555,Charter Discontinued (Merger or Purchase & Assumption),3
3851191,Charter Discontinued (Merger or Purchase & Assumption),3
119096,Charter Discontinued (Merger or Purchase & Assumption),3
178374,Charter Discontinued (Merger or Purchase & Assumption),3
1144983,Charter Discontinued (Merger or Purchase & Assumption),3
178552,Charter Discontinued (Merger or Purchase & Assumption),3
890742,Charter Discontinued (Merger or Purchase & Assumption),3
178673,Charter Discontinued (Merger or Purchase & Assumption),3
3854268,Charter Discontinued (Merger or Purchase & Assumption),3
1143100,Charter Discontinued (Merger or Purchase & Assumption),3
1411032,Charter Discontinued (Merger or Purchase & Assumption),3
1146101,Charter Discontinued (Merger or Purchase & Assumption),3
1146295,Charter Discontinued (Merger or Purchase & Assumption),3
943068,Charter Discontinued (Merger or Purchase & Assumption),3
3437157,Charter Discontinued (Merger or Purchase & Assumption),3
1119824,Charter Discontinued (Merger or Purchase & Assumption),3
1147573,Charter Discontinued (Merger or Purchase & Assumption),3
119416,"Failure, Government Assistance Provided",3
893800,Charter Discontinued (Merger or Purchase & Assumption),3
888534,"Failure, Government Assistance Provided",3
3448920,Charter Discontinued (Merger or Purchase & Assumption),3
3462814,Charter Discontinued (Merger or Purchase & Assumption),3
174572,Charter Discontinued (Merger or Purchase & Assumption),3
1141964,Charter Discontinued (Merger or Purchase & Assumption),3
895671,Charter Discontinued (Merger or Purchase & Assumption),3
1142091,Charter Discontinued (Merger or Purchase & Assumption),3
176071,Charter Discontinued (Merger or Purchase & Assumption),3
176295,Charter Discontinued (Merger or Purchase & Assumption),3
1142327,Charter Discontinued (Merger or Purchase & Assumption),3
177395,Charter Discontinued (Merger or Purchase & Assumption),3
121174,Charter Discontinued (Merger or Purchase & Assumption),3
176482,Charter Discontinued (Merger or Purchase & Assumption),3
1142402,Charter Discontinued (Merger or Purchase & Assumption),3
1121117,Charter Discontinued (Merger or Purchase & Assumption),3
941774,Charter Discontinued (Merger or Purchase & Assumption),3
894544,Charter Discontinued (Merger or Purchase & Assumption),3
1120772,Charter Discontinued (Merger or Purchase & Assumption),3
117458,Charter Discontinued (Merger or Purchase & Assumption),3
1148178,Charter Discontinued (Merger or Purchase & Assumption),3
1154928,Charter Discontinued (Merger or Purchase & Assumption),3
112592,Charter Discontinued (Merger or Purchase & Assumption),3
187871,Charter Discontinued (Merger or Purchase & Assumption),3
187899,Charter Discontinued (Merger or Purchase & Assumption),3
884880,Charter Discontinued (Merger or Purchase & Assumption),3
1117585,Charter Discontinued (Merger or Purchase & Assumption),3
188270,Charter Discontinued (Merger or Purchase & Assumption),3
1152344,Charter Discontinued (Merger or Purchase & Assumption),3
3390430,Charter Discontinued (Merger or Purchase & Assumption),3
188579,Charter Discontinued (Merger or Purchase & Assumption),3
885337,Charter Discontinued (Merger or Purchase & Assumption),3
1117192,Charter Discontinued (Merger or Purchase & Assumption),3
3916090,Charter Discontinued (Merger or Purchase & Assumption),3
111951,Charter Discontinued (Merger or Purchase & Assumption),3
111504,Charter Discontinued (Merger or Purchase & Assumption),3
3918898,"Failure, Government Assistance Provided",3
949891,Charter Discontinued (Merger or Purchase & Assumption),3
882578,Charter Discontinued (Merger or Purchase & Assumption),3
113487,Charter Discontinued (Merger or Purchase & Assumption),3
1117679,Charter Discontinued (Merger or Purchase & Assumption),3
888253,Charter Discontinued (Merger or Purchase & Assumption),3
886213,Charter Discontinued (Merger or Purchase & Assumption),3
